CompanyName,JobRole,Experience,Skills,Links
Acme Services,Data Engineer (Any Cloud),7.0,Data Engineering Pyspark GCP Cloud Microsoft Azure AWS Python SQL,https://www.naukri.com/job-listings-data-engineer-any-cloud-acme-services-noida-7-to-12-years-120326036771
Leading Client,Azure Devops+AI+Software development Professional,5.0,Azure Devops Azure Generative AI Software development IAC Azure OpenAI storage Cloud Infra architecture,https://www.naukri.com/job-listings-azure-devops-ai-software-development-professional-contactx-resource-management-pvt-ltd-pune-gurugram-bengaluru-5-to-8-years-310326922555
Concentrix,Pre Sales Could Engineer I GCP I US Shift,3.0,Cloud engineer Cloud Architecture GCP Cloud Operations Data Engineering Aws Cloud Cloud Applications Cloud Platform,https://www.naukri.com/job-listings-pre-sales-could-engineer-i-gcp-i-us-shift-concentrix-noida-new-delhi-gurugram-3-to-8-years-160925011695
Concentrix,Cloud Sales Consultant I GCP,3.0,Cloud engineer Cloud Architecture GCP Cloud Operations Data Engineering Aws Cloud Cloud Applications Cloud Platform,https://www.naukri.com/job-listings-cloud-sales-consultant-i-gcp-concentrix-noida-new-delhi-gurugram-3-to-8-years-100326021530
TDCX Digilab India,Lead- Cloud Pre-Sales Consultant,5.0,Presales cloud Solutions Cloud Sales Cloud Services Cloud Consulting Cloud Migration Cloud Solution Sales Data Bricks,https://www.naukri.com/job-listings-lead-cloud-pre-sales-consultant-career-dreams-solutions-hyderabad-5-to-10-years-030426014765
Leading Client,Terraform Developer,5.0,terraform digital marketing python cloud services ai iac ansible cloud,https://www.naukri.com/job-listings-terraform-developer-talent21-management-shared-services-pvt-ltd-bengaluru-5-to-10-years-020426927223
Deloitte Consulting,Senior Consultant | Java | | Engineering,6.0,Automation advertising agency orchestration Networking GCP Cloud Agile Application development,https://www.naukri.com/job-listings-senior-consultant-java-engineering-deloitte-bengaluru-6-to-9-years-020426508916
EY,EY - GDS Consulting - AIA -Gen AI - Senior Manager,14.0,Ai Tensorflow Azure Capital Markets Automation Process Automation Data Pipelines Feature Engineering,https://www.naukri.com/job-listings-ey-gds-consulting-aia-gen-ai-senior-manager-ernst-young-llp-chennai-14-to-19-years-310326932860
Capgemini,Head of Platform Engineering,6.0,docker kubernetes iac ansible containerization cloud developer experience automation,https://www.naukri.com/job-listings-head-of-platform-engineering-capgemini-technology-services-india-limited-bengaluru-6-to-11-years-310326923677
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921294
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921278
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921276
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921253
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921242
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921241
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921229
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921216
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921211
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921208
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921177
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921150
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921142
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921120
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921114
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921085
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921077
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326921045
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921036
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326921007
Tata Communications,Engineer - Global IP and Ethernet Engineering,2.0,Ethernet Engineering cloud network infrastructure network engineering gcp firewalls cloud platforms performance optimization,https://www.naukri.com/job-listings-engineer-global-ip-and-ethernet-engineering-tata-communications-ltd-chennai-2-to-6-years-310326920997
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920987
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920960
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920958
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920945
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920923
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920914
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920887
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920878
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920875
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920869
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920849
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920835
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920827
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920819
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920807
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920788
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920776
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920744
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920739
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920737
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920703
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920699
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920644
Accenture,Data Engineer,5.0,airflow kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920643
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920641
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920614
Accenture,Data Engineer,2.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-310326920613
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920609
Accenture,Data Engineer,5.0,python kubernetes confluence ssi ci/cd data warehousing numpy sql,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-310326920580
